9787539992693,"道林·格雷的画像","【英】奥斯卡·王尔德",8.2,176,https://book.douban.com/subject/26789267/,2020-03-12
9787540473624,"沉默的大多数","王小波",9.2,2043,https://book.douban.com/subject/26738729/,2020-03-12
9787549625291,"一个陌生女人的来信","[奥地利] 斯蒂芬·茨威格",8.8,235,https://book.douban.com/subject/30326608/,2020-03-12
9787532777532,"长日将尽","[英] 石黑一雄",8.9,7653,https://book.douban.com/subject/30142261/,2020-03-12
9787559813473,"英国特工阿申登","[英] 毛姆 著",9.0,677,https://book.douban.com/subject/30376534/,2020-03-12
9787544722766,"杀死一只知更鸟","[美] 哈珀·李",9.2,64316,https://book.douban.com/subject/6781808/,2020-03-12
9787532716128,"刀锋","（英）毛姆",9.0,785,https://book.douban.com/subject/1641477/,2020-03-12
9787532741922,"刀锋","[英]毛姆",9.0,50405,https://book.douban.com/subject/2035162/,2020-03-12
9787532733989,"刀锋","毛姆",8.9,1387,https://book.douban.com/subject/1084807/,2020-03-12
9787532756995,"刀锋","[英] 毛姆",8.8,5116,https://book.douban.com/subject/10540001/,2020-03-12
9787533946555,"刀锋","[英] 威廉·萨默塞特·毛姆",8.9,4082,https://book.douban.com/subject/26896878/,2020-03-12
9781400034208,"The Razor&#39;s Edge","W. Somerset Maugham",9.0,631,https://book.douban.com/subject/1458363/,2020-03-12
9787511370006,"动物骨大发现","[法] 朱迪思·努维翁 文",9.0,23,https://book.douban.com/subject/27667297/,2020-03-12
9787213083129,"寻找沃霍尔","[英] 凯瑟琳·英格拉姆 文",8.8,68,https://book.douban.com/subject/27612091/,2020-03-12
9787535680884,"毕加索画传1","[法] 朱莉·比尔曼 编",8.6,153,https://book.douban.com/subject/30223198/,2020-03-12
9787559635891,"实验室女孩","[美] 霍普·洁伦",8.7,42,https://book.douban.com/subject/34907898/,2020-03-12
9787551149358,"卖葱少年的烦恼","[波] 马泽娜·索娃",,0,https://book.douban.com/subject/34875867/,2020-03-12
9787551146159,"神探狗狗2","[美] 戴夫·皮尔奇",9.1,87,https://book.douban.com/subject/34450534/,2020-03-12
9780143107859,"The Journey of the Penguin","Emiliano Ponzi",,0,https://book.douban.com/subject/26679217/,2020-03-12
9787530446829,"100层的房子","(日) 岩井俊雄",8.8,646,https://book.douban.com/subject/4753975/,2020-03-12
9787533256739,"好饿的毛毛虫","(美)艾瑞·卡尔 文/图",8.9,2387,https://book.douban.com/subject/3106707/,2020-03-12
9787513315449,"乌鸦面包店系列（全五册）","(日)加古里子",8.5,53,https://book.douban.com/subject/25982248/,2020-03-12
9787544246767,"晚安，大猩猩","[美] 佩吉·拉特曼(Peggy Rathmann) 文/图",9.2,698,https://book.douban.com/subject/4773507/,2020-03-12
9787543464582,"我爸爸","[英国]安东尼·布朗",8.8,3841,https://book.douban.com/subject/2117875/,2020-03-12
9787530449721,"地下100层的房子","(日)岩井俊雄",8.7,430,https://book.douban.com/subject/5402475/,2020-03-12
