name,author,Avg,Num
为亡灵弹奏玛祖卡,[西班牙]卡米洛·何塞·塞拉（Camilo José Cela）,8.0,93
"Go Down, Moses",William Faulkner,9.3,12
华盖集,鲁迅,8.81704303365999,2347
热风,鲁迅,8.85765611633875,2338
伤逝,鲁迅,8.8,5664
而已集,鲁迅,8.879482551143202,1662
坟,鲁迅,9.216224081484174,2749
阿Q正传・铸剑,鲁迅,9.0,674
金印国家群的时代,[日] 高倉洋彰,9.6,17
浪漫主义艺术,[英] 大卫·布莱尼·布朗 (David Blayney Brown),8.8,54
雪莱抒情诗选,[英]雪莱,8.588250652741515,383
未来千年文学备忘录,（意）卡尔维诺,9.0,1182
天真与经验之歌,[英] 威廉·布莱克,8.6,83
六说文学批评,（法）蒂博代,7.9,66
霍克斯默,彼得·阿克罗伊德,8.3,29
唐纳德·巴塞尔姆短篇小说集,唐纳德·巴塞尔姆,7.9,46
文艺评论的实验,C.S.路易斯,8.6,111
夏志清夏济安书信集,王洞 主编,8.278947368421052,76
独一无二的作品,[意] 罗伯托·卡拉索,7.5,33
洛阳伽蓝记校释今译,(北魏) 杨衒之 著,8.566666666666666,27
The Snows of Kilimanjaro,Ernest Hemingway,8.6,138
流动的盛宴,[美] 海明威,8.264763677732962,9669
流动的圣节,海明威,8.9,115
不固定的圣节,海明威,8.690185676392574,377
不固定的盛节,(美)海明威,7.7,143
莎乐美,[英]奥斯卡·王尔德,8.8,3947
莎乐美 道林・格雷的画像,Oscar Wilde,9.0,1702
夜莺与玫瑰,王尔德,8.687770905616736,19887
温夫人的扇子,王尔德,8.9,895
唐璜,拜伦,8.704676697844654,2459
偶人馆之谜,绫辻行人,6.6,2588
殺人時計館,綾辻行人,8.4,453
殺人十角館,綾辻行人,7.816703786191536,449
本阵杀人事件,日.横沟正史,7.742393686979395,6843
狱门岛,[日] 横沟正史,8.0,6597
犬神家族,横沟正史,8.1,3424
罪恶的拍球歌,横沟正史,8.03742911153119,2645
迷宫馆事件,（日）绫辻行人,7.734739941118744,4076
迷宫馆致命诱惑,(日) 绫辻行人,7.4,442
殺人迷路館,綾辻行人,7.2,88
老子道德经注校释,[魏]王弼 注,9.6,55
周易译注,黄寿祺,9.043391066545123,1097
荀子集解,[清]王先谦,9.250308008213553,487
古代汉语,王力(主编),10.0,57
北溪字義,陈淳,8.6,84
论语译注,杨伯峻,9.217416225749558,2268
陶渊明集校笺,陶潛 著，杨勇 校笺,8.9,80
韓昌黎文集校注,[唐] 韓愈,8.9,32
春秋左传注,杨伯峻,9.620226678291196,1147
经史百家杂钞今注,曾国藩 编,9.1,22
四書章句集注,（宋）朱熹,9.3,2264
四书集注,朱熹,9.035483870967742,279
1973年的弹子球,(日)村上春树,7.7957683185619775,8011
教出乐观的孩子,【美】马丁•塞利格曼,8.6,36
创业者手册,[美] 史蒂夫·布兰克,8.2,226
认同,约翰 P. 科特 （John P. Kotter）,7.5,182
inGenius,Tina Seelig,6.6,16
编辑人的世界,(美)格罗斯 主编,8.8,232
重读,唐诺,8.5,577
毛姆传,[英]塞琳娜· 黑斯廷斯,8.3,2004
悲伤与理智,[美] 约瑟夫·布罗茨基,8.7,2465
欲望教授,[美] 菲利普·罗斯,7.77410358565737,251
垂死的肉身,[美] 菲利普·罗斯,7.379118572927597,953
乳房,[美] 菲利普·罗斯,6.9,445
行话,[美] 菲利普·罗斯,7.9,178
逆转死局,[美] 约翰·狄克森·卡尔,6.9,581
阴暗的季节,(日)横山秀夫,8.0,248
眩晕,（日） 岛田庄司,7.518599244405696,3441
〇〇〇〇〇〇〇〇殺人事件,早坂吝,7.5,626
王妃的遇难船,(日)有栖川有栖,6.3,419
考德威尔中短篇小说选,(美)考德威尔,8.3,20
马人,厄普代克,8.6,55
迷雾,(西)乌纳穆诺,9.2,52
社会毒瘤,黎萨尔,7.3,16
重启蒙娜丽莎,[美] 威廉·吉布森,7.8,493
地海传奇5：地海故事集,(美)厄休拉·勒古恩,8.7,687
零伯爵,[美] 威廉·吉布森,7.9,727
银河帝国7：基地与地球,[美] 艾萨克·阿西莫夫,8.6,3444
银河帝国5：迈向基地,[美] 艾萨克·阿西莫夫,9.083358979995603,4549
舌尖上的法国：冬藏春耕,[法] 伊夫·康德伯德 编,7.9,136
夏日纪事,[法] 克里斯多夫·夏布特 编绘,8.2,337
追憶似水年華II 在少女倩影下 前篇,普魯斯特 著/史蒂芬˙黑雨 繪,8.6,53
追憶似水年華III 在少女倩影下 後篇,普魯斯特 (Marcel Proust),9.1,19
欧米伽点,(美)唐·德里罗,7.8,267
遗忘,大卫·福斯特·华莱士 (David Foster Wallace),7.3,88
大都会,[美] 唐·德里罗,7.4,592
Inherent Vice,Thomas Pynchon,8.7,34
女王蜂,[日] 横沟正史,7.62936678614098,4185
恶灵岛,[日] 横沟正史,7.7,1765
金田一探案集--八墓村,横沟正史,8.3,1603
化装舞会,（日）横沟正史,7.4,882
名琅庄,季芹,7.4,914
金田一探案集--恶魔吹着笛子来,[日]横沟正史,8.3,1168
医院坡血案,[日] 横沟正史,7.5,1082
恶魔的宠儿,（日）横沟正史,7.2,985
迷路的新娘,（日）横沟正史,7.2,633
本陣殺人事件,橫溝正史,7.628421052631579,190
村上朝日堂,村上春樹,7.866927286942923,1279
村上朝日堂嗨嗬!,村上春樹,8.3,130
尋找漩渦貓的方法,村上春樹,8.0,263
象工場的HAPPY END,村上春樹,7.7,85
迴轉木馬的終端,村上春樹,8.2,173
舞.舞.舞,村上春樹 賴明珠譯,8.7,289
南极洲,(英) 加布里埃尔·沃克,9.0,73
我们只有10%是人类：认识主宰你健康与快乐的90%微生物,[英] 阿兰娜·科伦（Alanna Collen）,8.9,90
品尝的科学,[美] 约翰·麦奎德（John McQuaid）,7.9,550
DK医学史,[英] 史蒂夫·帕克,8.2,67
海洋文明史,布莱恩•费根（Brian Fagan）,8.4,15
春满北国,[美]艾温·威·蒂尔 (Edwin Way Teale),9.1,54
秋野拾零,[美]艾温·威·蒂尔 (Edwin Way Teale),9.3,49
汉字的世界,[日] 白川静,8.4,73
鸟的感官,[英] 蒂姆·伯克黑德,8.9,206
倾听之眼,[法]保罗·克洛岱尔,7.5,21
苏珊·桑塔格谈话录,[美] 苏珊·桑塔格,8.4,322
如何阅读小说,[南非]安德烈·布林克,8.6,16
地方法院,(德) 乌尔苏拉·克莱谢尔,7.8,25
圣洁百合,【美】约翰·厄普代克,8.4,63
摩爾人的最後嘆息,薩爾曼．魯西迪,9.3,30
圣诞颂歌,查尔斯·狄更斯,8.5,371
玛戈王后,大仲马,8.485267034990791,543
匹克威克外传,狄更斯,8.0,510
仲夏夜之梦,莎士比亚,8.276602046311256,7428
飞鸟集,（印）泰戈尔,8.757101214574899,49400
海风中失落的血色馈赠,[加拿大] 阿利斯泰尔·麦克劳德,9.1,8467
失明症漫记,(葡)若泽·萨拉马戈,9.0,9591
烛烬,[匈] 马洛伊·山多尔,8.6,4693
恋情的终结,[英] 格雷厄姆·格林,8.0,9229
好人难寻,[美] 弗兰纳里·奥康纳,8.390460081190799,2956
人鼠之间,[美] 约翰·斯坦贝克（John Steinbeck）,9.1,5120
哥谭重案组1：分内之事,[美] 艾德·布鲁贝克  格雷格·卢卡 编,8.6,225
哥谭重案组2：小丑与疯人,[美] 艾德·布鲁贝克 格雷格·卢卡 编,8.8,108
沼泽怪物,[英] 阿兰·摩尔 编,8.731192660550459,436
康斯坦丁1：原罪,[英] 杰米·德拉诺,8.3,293
霍桑集,[美] 罗伊·哈维·皮尔斯 编,9.3,34
樹上的男爵,Italo Calvion 伊塔羅．卡爾維諾,8.9,2384
雄猫穆尔的生活观,[德] E·T·A·霍夫曼,8.7,116
不存在的騎士,Italo Calvino 伊塔羅．卡爾維諾,8.7,634
猎人笔记,[俄] 屠格涅夫,8.683381456528712,3117
莎士比亚悲剧选,[英] 莎士比亚,8.9,74
少年维特的烦恼 亲和力,歌德,8.2,196
Against the Day,Thomas Pynchon,9.4,25
Light in August,W. Faulkner,8.5,41
Wise Blood,Flannery O&#39;Connor,8.8,45
The Sellout,Paul Beatty,7.9,44
The Left Hand of Darkness,Ursula K. Le Guin,8.7,129
与拉玛相会,(英)亚瑟・克拉克,8.779507848960543,2357
与拉玛会合,阿瑟·克拉克,8.8,90
Seven Pillars of Wisdom,T.E. Lawrence,9.4,39
Memoirs of Hadrian,Marguerite Yourcenar,9.4,60
Burning Your Boats,Angela Carter,8.2,57
别的声音，别的房间,[美] 杜鲁门·卡波特,8.0,2125
古老的敌意,北岛,7.4,299
波动,北岛,7.323437499999999,576
发达资本主义时代的抒情诗人,[德] 瓦尔特·本雅明,8.825281658404688,2219
灯塔,[法] 克里斯多夫·夏布特,9.1,7566
追寻逝去的时光,[法] 马塞尔·普鲁斯特 原著,9.021896684656898,1297
追憶似水年華-I貢布雷篇,普魯斯特,8.5,62
真腊风土记校注,周达觀,8.6,390
Uyghur Nation,David Brophy,9.1,50
古拉格之恋,[英] 奥兰多·费吉斯,8.5,1195
切尔诺贝利的悲鸣,[白俄] S·A·阿列克谢耶维奇,9.1,8343
吴哥之美,蒋勋,7.6,3837
约翰·克利斯朵夫,（法）罗曼·罗兰,8.85887513220929,16073
三个火枪手,大仲马,8.350104846923491,16691
音乐神童加工厂,伊莎贝拉•瓦格纳,8.7,190
人行道王国,[美]米切尔·邓奈尔,9.0,495
道德与市场,[美]维维安娜·泽利泽,8.2,81
清算,[美] 何柔宛,7.8,269
给无价的孩子定价,维维安娜·泽利泽（Viviana A. Zelizer）,8.6,183
香港重庆大厦,[美] 麦高登（Gordon Mathews ）,8.1,1337
特权,西莫斯·可汗,8.4,515
作为自我的稻米,(美) 大贯惠美子,7.3,87
美丽的标价,[美]阿什利·米尔斯,8.2,419
垃圾天使,羅蘋.奈格爾(Robin Nagle),7.2,15
文艺心理学,朱光潜,9.0,404
谈修养,朱光潜,8.97687626774848,986
朱光潜谈美,朱光潜,8.978926598263614,1267
黑夜之後,村上春樹,7.424451410658308,638
名偵探的守則,東野圭吾,7.9,2169
占星术杀人魔法,岛田庄司,8.356750330898574,40798
信,東野圭吾,7.753077699293643,26757
湖边凶杀案,[日] 东野圭吾,7.2,13110
單戀,東野圭吾,7.9,2264
異想天開,島田莊司,8.6,1151
超. 殺人事件: 推理作家的苦惱,東野圭吾,8.4,3044
奧杜邦的祈禱,伊坂幸太郎,8.4,751
再见，哥伦布,[美]菲利普·罗斯,7.4,272
我嫁了一個共產黨員,[美] 菲利普·羅斯,8.4,26
天意,钱莉芳,8.1,9792
银河系公民,[美] 罗伯特·海因莱因,8.1,1378
九州·缥缈录,江南,8.813856230031949,31300
深渊上的火,[美] 弗诺·文奇,8.8,4377
圣约翰之路,[意] 伊塔洛·卡尔维诺,8.2,393
Under the Jaguar Sun,Italo Calvino,8.4,14
庆祝无意义,[法] 米兰·昆德拉,7.1,7752
雅克和他的主人,米兰·昆德拉,7.875687254551947,2801
过于喧嚣的孤独,(捷克) 赫拉巴尔,8.8,10090
不要输给风雨,[日] 宫泽贤治,8.0,143
小说灯笼,[日] 太宰治,8.101211713227869,2971
企鹅公路,[日] 森见登美彦,7.8,531
火星编年史,[美] 雷·布拉德伯里,8.67558962264151,2544
凯尔特的薄暮,[爱尔兰]W.B.叶芝,8.216475518306133,4534
鸭川六景,[日] 万城目学,7.9,347
The Antinomies Of Realism,Fredric Jameson,9.2,11
炽恋物语,[日]朱川湊人,7.3,467
樱花秘密基地,[日]朱川湊人,7.7,305
挽歌,[日] 朱川湊人,7.7,1162
都市传说,朱川湊人,8.2,1412
明日绽放的花蕾,朱川湊人,7.6,550
一遍老爷,(日) 朱川湊人,7.2,726
花花饭,[日] 朱川湊人,8.0,1226
水银虫,(日)朱川凑人,6.9,581
猫的国度,[日] 朱川湊人,7.5,501
夜市,(日)恒川光太郎,7.7,344
Energy Myths and Realities,Vaclav Smil,7.6,11
The Rational Optimist,Matt Ridley,8.1,77
Making Ideas Happen,Scott Belsky,8.4,21
Start with Why,Simon Sinek,8.3,156
The 4-Hour Workweek,Timothy Ferriss,7.7,166
The Power of Full Engagement,Jim Loehr,8.3,242
The Invisible Gorilla,Christopher Chabris,8.4,82
Switch,Chip Heath,8.6,189
Why Don&#39;t Students Like School?,Daniel T. Willingham,8.7,132
The Power of Less,Leo Babauta,8.2,167
汤姆叔叔的小屋,[美] 斯托夫人,8.323374439461883,10704
私语书,黎戈,8.0,3861
尘世的梦浮桥,苏枕书,8.1,447
静默有时，倾诉有时,黎戈,8.0,693
无尽绿,宋乐天,8.1,927
岁时记,苏枕书,7.8,642
伊凡·杰尼索维奇的一天,亚·索尔仁尼琴,8.548322147651005,894
思家饭店的晚餐,[美] 安妮·泰勒,8.8,30
How to American,Jimmy O. Yang,7.8,256
This is Going to Hurt,Adam Kay,8.935675675675675,370
She Said,Jodi Kantor,9.3,71
村上朝日堂 嗨嗬!,村上春树,8.1,750
麵包店再襲擊,村上春樹,8.2,188
パン屋再襲撃,村上春樹,8.2,26
The Prince,Niccolo Machiavelli,9.142056074766357,321
Why the West Rules--For Now,Ian Morris,8.6,61
The Cleanest Race,B.R. Myers,8.5,20
误读,[意] 安伯托·艾柯,7.9892394366197195,1775
诠释与过度诠释,（意）艾柯（英）柯里尼,8.372046589018304,601
开放的作品,艾柯,8.261070110701107,542
波多里诺,[意] 翁贝托·埃科,8.3,2306
带着鲑鱼去旅行,（意大利）安伯托・艾柯,7.673968908629441,6304
傅科摆,（意）安伯托・埃坷,8.436790469516467,1427
密涅瓦火柴盒,[意]翁贝托·埃科,8.0,1538
昨日之岛,[意] 安伯托·埃柯,8.2,250
Six Walks in the Fictional Woods,Umberto Eco,9.0,10
悠遊小說林,Umberto Eco 安貝托‧艾柯,8.4,22
现实的社会建构,[美] 彼得·伯格,9.4,407
世界的苦难,[法] 皮埃尔·布尔迪厄,9.4,343
小镇美国,[美]罗伯特·伍斯诺,7.8,110
Sidewalk,Mitchell Duneier,9.1,66
危險的童話,土屋隆夫,7.6,298
針的誘惑,土屋隆夫,7.7,96
紋身殺人事件,高木彬光,7.8,338
人形はなぜ殺される 新装版 高木彬光コレクション,高木 彬光,8.5,103
作者不詳,三津田信三,8.899999999999999,82
密室の如き籠るもの,三津田信三,7.7,13
拒绝天堂,(美)杰克·吉尔伯特,8.2,147
黄金在天空舞蹈,[俄] 奥西普·曼杰什坦姆,8.3,123
幻象集,[法] 奈瓦尔,7.2,149
R.S.托马斯诗选,(英)R.S.托马斯,8.7,85
双月城の惨劇,加賀美雅之,8.6,114
叫びと祈り,梓崎優,8.1,81
手绢上的花田,[日] 安房直子 著,9.1,2292
红蜡烛和人鱼姑娘,(日)小川未明,9.0,210
四个孩子和一个护身符,（英）内斯比特,8.5,168
风又三郎,[日] 宫泽贤治,8.739320388349515,206
花香小镇,安房直子,9.1,1973
两个伊达,松谷美代子,8.7,126
Fahrenheit 451,Ray Bradbury,8.4,464
The Gods Themselves,Isaac Asimov,8.9,791
Exhalation: Stories,Ted Chiang,9.3,188
The Martian,Andy Weir,9.0,1420
The Restaurant at the End of the Universe,Douglas Adams,9.237931034482758,261
降临,[美] 特德·姜,8.0,3082
七海游侠：摩羯座下,[意] 雨果·普拉特,8.4,62
菲茨杰拉德小说选,[美] 菲茨杰拉德,8.5,289
侏儒,(瑞典)拉格维斯,8.5,96
莱尼和他们,[德意志联邦共和国] 海因里希·伯尔,8.7,123
The Waves,Virginia Woolf,9.2,81
Orlando,Virginia Woolf,8.71923076923077,208
Tess of the D&#39;Urbervilles,Thomas Hardy,8.5,96
达洛维夫人,[英]弗吉尼亚·伍尔夫,8.408617482951023,1613
达洛卫夫人,弗吉尼亚・伍尔夫,8.27466927976482,4082
达洛维太太,[英] 弗吉尼亚·吴尔夫,8.7,801
ノルウェイの森 上,村上 春樹,9.1,229
1988：我想和这个世界谈谈,韩寒,7.9,136243
帷幕,米兰·昆德拉,8.374359720605355,3436
相遇,米兰·昆德拉,7.90921052631579,1976
罗马帝国,【英】罗伯特·格雷夫斯（Robert Graves),8.6,72
好兵,(英)福特·麦多克斯,8.162773722627739,137
使节,[美]亨利·詹姆斯,8.2,46
诸神之死,(俄)德·梅列日科夫斯基,8.630201342281879,298
权谋之业,[英] 罗伯特·哈里斯,8.9,79
"I, Claudius",Robert Graves,8.820754716981131,53
罗马帝国兴亡史,[英] 罗伯特·格雷夫斯,7.9,48
绿野仙踪,[美]弗兰克・鲍姆,8.6683130967818,8483
没头脑和不高兴,任溶溶,8.3,633
爱丽丝漫游奇境记,卡洛尔,8.041669858291842,2611
爱丽丝梦游奇境记,路易士·卡罗,8.3,75
Alice in Wonderland,Lewis Carroll,8.535119047619046,336
爱丽丝梦游仙境,苏姗 改,8.2,1134
爱丽丝漫游奇境,(英)刘易斯·卡罗尔 著,8.596791443850268,561
爱丽丝漫游仙境,刘易斯・卡洛尔,8.1,315
Alice&#39;s Adventures in Wonderland,Lewis Carroll,8.1,477
爱丽斯奇境历险记,刘易斯·卡罗尔,8.2,1821
好奇心,托德·卡什丹 (Todd Kashdan),7.1,58
意志力,[美] 罗伊·鲍迈斯特,8.1,3407
专念,[美]埃伦 兰格,7.2,404
快乐竞争力,[美] 肖恩·埃科尔,7.9,225
习惯的力量,[美] 查尔斯·杜希格 (Charles Duhigg),8.0,7728
时机管理,[美] 丹尼尔·平克,7.3,264
决断力,[美] 奇普·希思,8.0,470
Drive,Daniel H. Pink,7.3,110
Time Within Time,Andrey Tarkovsky,9.4,12
What Is Cinema?,Andre Bazin,9.1,47
The Mass Ornament,Siegfried Kracauer,9.3,47
Film Theory and Criticism,Leo Braudy,9.1,56
In the Blink of an Eye,Walter Murch,8.8,121
電影II：時間-影像,Gilles Deleuze,8.9,110
費穆,黃愛玲,9.2,40
Tractatus Logico-Philosophicus,Ludwig Wittgenstein,9.5,58
Camera Lucida,Roland Barthes,9.0,151
基耶斯洛夫斯基谈基耶斯洛夫斯基,(英)达纽西亚﹒斯多克 编,8.8,1429
World Without End,Ken Follett,8.483333333333334,96
The Romanovs,Simon Sebag Montefiore,9.0,26
The Book Thief,Markus Zusak,8.584562211981567,868
Unbroken,Laura Hillenbrand,8.9,305
睡魔4：迷雾季节,[英] 尼尔·盖曼 等编绘,9.2,443
JLA 正义联盟1,[英]格兰特·莫里森 著 [美]霍华德·波特 绘,8.3,110
睡魔3,[英] 尼尔·盖曼等 编绘,8.5,613
睡魔2：玩偶之家,[美] 尼尔·盖曼（Neil Gaiman）编,9.3,941
睡魔1：前奏与夜曲,[美] 尼尔·盖曼（Neil Gaiman）编,9.0,1542
"John Constantine, Hellblazer, Vol. 1",Jamie Delano,9.7,17
Of Human Bondage,W. Somerset Maugham,9.1,719
L&#39;étranger,Albert Camus,9.1,596
Story of the Eye,Georges Bataille,8.6,91
中央星站,[以] 拉维·提德哈,8.0,126
雪崩,[美] 尼尔·斯蒂芬森,8.158022922636103,1396
银河界区三部曲Ⅰ深渊上的火,[美]弗诺·文奇,8.6,145
老威尔的行星,[日]小川一水,8.6,75
寻梦芦笛,[日]上田早夕里,8.4,110
守望灯塔,[英]珍妮特·温特森,8.7,59
遥远的地球之歌,[英] 阿瑟·克拉克,8.8,953
神的九十亿个名字,[英] 阿瑟·克拉克,8.5,732
地光,[英] 阿瑟·克拉克,7.321845574387948,1062
双星,[美]罗伯特·海因莱因,7.767369808833224,1517
最后一个地球人,[英] 阿瑟·克拉克,8.4,1797
2010：太空漫游,[英]阿瑟·克拉克,9.1,814
中国古代思想史论,李泽厚,9.0,1228
人类简史,[以色列] 尤瓦尔·赫拉利,9.1,118778
中国文化要义,梁漱溟,9.048433798367991,3799
乡土中国,费孝通,9.22200609479349,46269
A Short History of Chinese Philosophy,Yu-lan Fung,9.1,57
开国功贼3·猛兽行,酒徒,8.1,122
开国功贼4·如梦令,酒徒,7.8,99
开国功贼2·柳絮词,酒徒,8.3,122
开国功贼1•好人歌,酒徒,8.0,223
隋亂後傳·逍遙遊,酒徒,8.0,21
屠格涅夫文集,屠格涅夫,9.5,57
雨果诗选,(法)雨果,8.7,43
肖洛霍夫文集,[苏] 肖洛霍夫,8.7,32
塞万提斯全集,塞万提斯,8.7,44
托尔斯泰传,（英）艾尔默・莫德,9.1,36
一个罗马皇帝的临终遗言,(法)尤瑟娜尔,8.4,24
雨果传,[法] 安德烈·莫洛亚,7.645544554455446,101
威廉·麦斯特,[德] 歌德,8.8,36
死亡迷局,[美]菲利普·迪克,8.4,349
帕莫·艾德里奇的三处圣痕,[美] 菲利普·迪克,8.5,311
泰坦棋手,[美]菲利普·迪克,7.8,234
血钱博士,(美)菲利普·K·迪克,7.8,188
倒数第二个真相,菲利普·迪克,7.8,182
KR-3之谜,(美)迪克,7.5,62
"Flow My Tears, the Policeman Said ",Philip K. Dick,8.4,21
神探狗狗5,[美] 戴夫·皮尔奇,9.3,60
初学英语100词,[英]希瑟·埃默里(Heather Amery),9.3,28
中国神话故事：青少版,袁珂,8.7,38
五个孩子和一个怪物,内斯比特,8.2,158
五个孩子和凤凰与魔毯,[英]内斯比特,8.1,96
魔堡,内斯比特,8.0,69
怪老头儿,孙幼军,9.0,1110
精灵闪现,薛涛,8.7,261
狐狸小学的插班生,北董,8.6,103
我的妈妈是精灵,陈丹燕,8.819154403176828,4281
脑袋里的小矮人,克里斯蒂娜·涅斯特林格,8.6,37
玻璃孔雀,依·法吉恩,9.1,62
Numbers in the Dark and Other Stories,Italo Calvino,9.5,28
The Baron in the Trees,Italo Calvino,8.8,52
Difficult Loves,"CALVINO,ITALO",8.561538461538461,156
刺槐树,[法]克洛德·西蒙（Claude Simon）,8.9,162
The Master and Margarita,Mikhail Bulgakov,9.0,60
Paintings in Proust,Eric Karpeles,9.3,37
飞刀表演者,[美]斯蒂文·米尔豪瑟,8.6,263
微型世界,（意大利）克荣迪奥·马格里斯,7.9,68
鄙视,[意] 阿尔贝托·莫拉维亚,8.2,174
树敌,[意] 翁贝托·埃科,8.1,247
危险的大笑,[美] 斯蒂文·米尔豪瑟,8.5,274
回首大决战,(美)库尔特·冯内古特,8.2,217
